name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,cloudcover,solarradiation
TamilNadu,11-04-2023,87.5,77.7,80.7,101.4,77.7,85,77.2,89.4,1.338,11.3,84.6,59.1
TamilNadu,11-05-2023,87.8,77.9,82.3,102.4,77.9,90.3,77.9,86.8,0,7.3,68.6,164.4
TamilNadu,11-06-2023,87.8,78.2,82.7,105.1,78.2,91.6,77.8,85.4,0.086,9.2,60.3,220.4
TamilNadu,11-07-2023,87.8,78.5,82,102.4,78.5,89.3,77.8,87.2,0.105,9.7,79.9,248.6
TamilNadu,11-08-2023,87.8,78.1,82.5,101.9,78.1,90.5,77.7,85.6,0.348,7.5,72.2,168.6
TamilNadu,11-09-2023,85.4,77.4,80.8,99.8,77.4,85.9,77.3,89.2,0.67,10.4,83.1,215
TamilNadu,11-10-2023,87.8,77,82.1,105.1,77,89,77.2,85.5,0,9.3,68.8,143.8
TamilNadu,11-11-2023,87.8,76.6,81.9,97.8,76.6,86.5,74.2,78.2,0,12.8,51.6,258.7
TamilNadu,11-12-2023,87.8,76.5,82.3,99.4,76.5,88,74.7,78.4,0,11,49.9,228.8
TamilNadu,13-11-2023,89.6,76.6,82,100.2,76.6,87.4,75.6,81.4,0.385,10.6,61.3,176.2
TamilNadu,14-11-2023,78.8,75.2,76.9,78.8,75.2,76.9,75.1,94.2,4.031,7.8,91.2,7.7
TamilNadu,15-11-2023,78.8,75.2,77.1,78.8,75.2,77.1,75.1,93.5,1.123,6.8,87.3,11
TamilNadu,16-11-2023,86,75.9,81,99.4,75.9,86.5,76,85.1,0,8.2,71.4,239.5
TamilNadu,17-11-2023,87.8,77.3,82.6,102.4,77.3,89.9,77.1,83.9,0,11.5,56.3,233.6
TamilNadu,18-11-2023,87.8,78.1,82.6,102.4,78.1,90.1,77,83.8,0.006,9.6,57.4,239.1
TamilNadu,19-11-2023,87.8,76.3,81.6,97.8,76.3,86.6,74.9,80.6,0.118,11,49.6,223
TamilNadu,20-11-2023,84.2,78.2,79.5,94.2,78.2,80.9,75.8,88.8,0.311,9.2,86,11.3
TamilNadu,21-11-2023,80.6,77.2,78.6,87.1,77.2,78.9,76.2,92.6,2.591,7.9,91.4,189.7
TamilNadu,22-11-2023,82.4,77,79.1,92.4,77,81.1,76.5,92,1.734,6.4,85.9,217.6
TamilNadu,23-11-2023,86,75.2,79.7,99.4,75.2,83.9,76.4,89.9,0.918,7.3,82.3,225.3
TamilNadu,24-11-2023,87.8,77.7,82.3,105.1,77.7,90.2,77.7,86.4,0.173,8.7,76.3,237.5
TamilNadu,25-11-2023,87.8,77,80.7,105.1,77,85.8,76.8,88.1,1.485,8.7,84.7,147.8
TamilNadu,26-11-2023,86.1,75.2,80.7,99.4,75.2,85.7,76.3,86.7,0.47,12.6,86,236.2
TamilNadu,27-11-2023,86.4,75.2,80.8,100.6,75.2,86.4,76.7,87.8,0.735,10.8,86.8,237.5
TamilNadu,28-11-2023,86,77,81.6,101.9,77,87.9,76.9,86,0.414,10.4,85.9,238.7
TamilNadu,29-11-2023,82.4,75.2,78.2,92.4,75.2,80.1,75.7,92,4.168,7.3,88.4,172.3
TamilNadu,30-11-2023,82.4,74.7,77.5,92.4,74.7,79,75,92.2,2.336,9.3,90.2,137.7
TamilNadu,12-01-2023,84.8,76.2,80.2,98.3,76.2,85.2,76.5,88.6,0.308,11.3,87.1,231.7
TamilNadu,12-02-2023,84.2,75.2,79.6,96.1,75.2,83,76.3,89.5,1.364,11.9,89.6,174.6
TamilNadu,12-03-2023,81.2,75.2,77.4,88.9,75.2,78,75.7,94.4,4.225,10.8,95.2,32.2
TamilNadu,12-04-2023,77,74.2,75.4,77,74.2,75.4,73.3,93.5,16.872,28.9,100,1.8
TamilNadu,12-05-2023,87.8,75.2,81.4,99.9,75.2,87.7,76.1,84.5,0.414,11.4,88.8,75.8
TamilNadu,12-06-2023,89.6,78.9,83.7,111.2,78.9,95.5,79.4,87.2,0,8.1,82.9,232.9
TamilNadu,12-07-2023,87.8,78.8,81.8,105.1,78.8,89,78.2,89,0.011,10.3,67,231.7
TamilNadu,12-08-2023,84.4,78.3,80.9,96.4,78.3,86.1,76.9,87.6,0.143,9.2,81.1,231.3
TamilNadu,12-09-2023,86.3,76.8,81.2,99.4,76.8,86.7,76.4,85.5,0,10.3,67.9,233.7
TamilNadu,12-10-2023,85.3,78.2,81,96.1,78.2,85.6,75.5,83.7,0,11.4,68.3,229.8
TamilNadu,12-11-2023,84.2,75.4,80.1,94.2,75.4,83.7,74.2,82.5,0.006,9.2,58.7,199
TamilNadu,12-12-2023,84.7,73.9,79,94.2,73.9,81.2,72.5,81.2,0,11.4,49.4,203.1
TamilNadu,13-12-2023,84.2,73.4,78.8,90.9,73.4,80.8,71.8,79.7,0,15,52.9,231.9
TamilNadu,14-12-2023,85.1,75,79.5,90.9,75,82,71.2,76.2,0,13.9,61.9,238.8
TamilNadu,15-12-2023,80.6,77,78.1,86.2,77,78.6,74.1,87.5,0.365,6.9,85.2,103.8
TamilNadu,16-12-2023,84.2,76.7,80.2,94.2,76.7,84.3,75.5,86,0.114,13.9,82.4,177.3
TamilNadu,17-12-2023,86,78.8,81.3,95.2,78.8,86,74.4,79.7,0,17.2,76.8,189.7
TamilNadu,18-12-2023,84.2,77,80.6,90.9,77,83.7,72.1,75.7,0,16.1,65.2,126.5
TamilNadu,19-12-2023,84.6,76.7,80.5,89.6,76.7,82.8,71.1,73.5,0,12.8,52.7,237.5
TamilNadu,20-12-2023,84.2,77,80.1,90.9,77,82.7,72.4,77.7,0,11.4,65.4,143.8
TamilNadu,21-12-2023,84.2,75.5,79.5,90.9,75.5,81.1,72.6,79.7,0,12.8,73.6,120.7
TamilNadu,22-12-2023,84.2,72.2,77.4,90.9,72.2,78.8,69.7,77.9,0,10.3,51.8,226
TamilNadu,23-12-2023,84.4,69.8,77,88.4,69.8,78.2,68.2,75.2,0,9.2,51,213.7
TamilNadu,24-12-2023,82.4,74.6,78.4,88.3,74.6,80.4,71.9,80.5,0,13.9,68.3,126
TamilNadu,25-12-2023,84.2,77,79.8,94.2,77,82.9,74.2,83.3,0,16.6,79.4,231
TamilNadu,26-12-2023,84.2,73.4,79,92.5,73.4,81.6,71.6,78.5,0,13.9,58.8,203.3
TamilNadu,27-12-2023,86,73.4,79.5,93.5,73.4,82.3,72,78.6,0,12.8,51.6,194.2
TamilNadu,28-12-2023,86,76.6,80.3,95.2,76.6,83.3,73.4,79.8,0,11.4,63.2,230.5
TamilNadu,29-12-2023,84.6,75.9,79.9,92.5,75.9,82.8,73.4,80.7,0,11.4,64.8,204.4
TamilNadu,30-12-2023,86,74.3,79.7,93.5,74.3,82.1,71.4,76.3,0,10.3,51.7,197.8
TamilNadu,31-12-2023,84.6,71.6,78.2,89.6,71.6,79.9,70.1,76.9,0,11.4,51.3,154.7
TamilNadu,01-01-2024,84.4,71.1,78.3,89.6,71.1,80.1,69.6,75.3,0,11.4,45,184
TamilNadu,01-02-2024,83.6,73,78.2,87.7,73,79.7,69.9,76.3,0,11.4,65.5,181.4
TamilNadu,01-03-2024,84.2,72.5,78.6,89.6,72.5,80.9,71.1,78.2,0.006,12.8,70.4,150.8
TamilNadu,01-04-2024,85.1,75,78.6,92.5,75,80.3,72.8,82.8,0.529,10.3,86.8,215.2
TamilNadu,01-05-2024,84.2,76.4,79.7,92.5,76.4,82.6,73.6,82,0.003,10.3,86,124.3
TamilNadu,01-06-2024,82.9,78.4,80,89.5,78.4,82.8,73.9,81.8,0.011,11.4,88.4,47
TamilNadu,01-07-2024,78.8,73.4,76.8,78.8,73.4,76.8,73.3,89,0.872,9.2,90.3,13.9
TamilNadu,01-08-2024,80.6,74.8,78,86.2,74.8,79.1,74.7,89.9,1.664,8.1,91.9,13.3
TamilNadu,01-09-2024,84.2,76.8,80.5,92.5,76.8,83.6,73.8,80.2,0,13.9,72.6,209.3
TamilNadu,01-10-2024,86,75.2,80.1,93.5,75.2,82.5,72.4,77.8,0,13.9,51.9,217.3
TamilNadu,01-11-2024,86,75.7,80.3,91.9,75.7,82.9,72.2,77,0,11.4,47.8,241.5
TamilNadu,01-12-2024,86,74.8,79.6,93.5,74.8,81.9,72.5,79.7,0,11.4,42.1,225.6
TamilNadu,13-01-2024,86,75.2,80,93.5,75.2,82.6,73.3,80.8,0,10.3,42,246.8
TamilNadu,14-01-2024,87.8,74.8,79.5,92.7,74.8,80.8,71.7,79,0,12.8,34.5,251.7
TamilNadu,15-01-2024,85.1,73.4,78.2,89.6,73.4,79.8,70.8,79,0,8.1,43.7,253.5
TamilNadu,16-01-2024,86.1,71.1,77.5,88.4,71.1,78.3,67.6,73.1,0,8.1,32.5,257
TamilNadu,17-01-2024,86,70.7,77.9,90.6,70.7,79.1,68.6,74,0,9.2,26.5,257.3
TamilNadu,18-01-2024,86,71.5,78.7,93.5,71.5,81.1,71.2,78.5,0,9.2,41.9,253.8
TamilNadu,19-01-2024,86.1,74.2,79.8,93.5,74.2,82.5,72.2,78.2,0,9.2,45.6,245.4
TamilNadu,20-01-2024,86,75.2,79.9,93.5,75.2,82.2,71.8,77.2,0,9.2,48.9,254.1
TamilNadu,21-01-2024,86.4,74.1,79.8,90.9,74.1,81.7,70.6,74.7,0,6.9,30.6,257.9
TamilNadu,22-01-2024,86.4,73.6,79.5,91.9,73.6,81.8,71.1,76.5,0,9.2,37,257.6
TamilNadu,23-01-2024,86,73.4,79.9,93.5,73.4,82.8,71.4,75.9,0,11.4,43.4,228.1
TamilNadu,24-01-2024,88,73.1,80.7,92.7,73.1,82.9,70.3,72,0,10.3,32.4,259.3
TamilNadu,25-01-2024,86.9,73.4,80.1,93.5,73.4,82.7,70.7,73.9,0,9.2,34.3,260.7
TamilNadu,26-01-2024,86,74,79.5,93.5,74,81.8,71.3,76.8,0,10.3,48.4,194.3
TamilNadu,27-01-2024,87.8,74.6,80.6,95.9,74.6,83.8,71.6,74.8,0,13.9,49.3,258.3
TamilNadu,28-01-2024,86.1,77,81.5,93.5,77,84.9,71.7,72.7,0,15,53.2,234.4
TamilNadu,29-01-2024,86,73.4,79.4,90.6,73.4,80.5,67.9,68.7,0,13.9,41.8,267.8
TamilNadu,30-01-2024,86,73.4,79.4,91.9,73.4,81.2,69.5,72.4,0,12.8,43.1,253.3
TamilNadu,31-01-2024,87.8,73.4,80.5,97.8,73.4,84.1,72.2,76.4,0,10.3,40.1,225.8
TamilNadu,02-01-2024,87.8,77,81.9,99.9,77,87.5,75.1,80.2,0,9.2,53.7,250.8
TamilNadu,02-02-2024,88.3,78.6,82.6,99.9,78.6,88.6,75.3,79.2,0,12.8,50.8,249
TamilNadu,02-03-2024,87.8,76.8,81.4,94.2,76.8,84.9,73.1,76.9,0,10.3,41.9,267.3
TamilNadu,02-04-2024,88.1,74.2,80.9,95.7,74.2,83.8,71.9,74.9,0,10.3,38.6,270
TamilNadu,02-05-2024,87.8,74.5,80.6,94.2,74.5,83.2,71.3,74.2,0,11.4,42.9,272
TamilNadu,02-06-2024,86.9,74.9,80.1,93.5,74.9,82.7,71.7,76.4,0,11.4,36.4,273.2
TamilNadu,02-07-2024,89.6,73.4,80.3,93.5,73.4,82.1,70.2,73.4,0,9.2,30.4,276.5
TamilNadu,02-08-2024,88,73.4,80.3,95.9,73.4,83.3,72.5,78,0,10.3,28.4,273.2
TamilNadu,02-09-2024,88.4,75.1,81.2,95.9,75.1,85,73,77,0,10.3,40.5,276.4
TamilNadu,02-10-2024,89.6,78.2,82.9,98.2,78.2,87.9,73.4,73.7,0,13.9,42.6,236.5
TamilNadu,02-11-2024,87.8,76.6,81.4,94.2,76.6,84.4,71.5,72.5,0,15,50.8,239
TamilNadu,02-12-2024,87.6,73.4,80.3,93,73.4,83,70.6,73.2,0,13.9,51.3,278.8
TamilNadu,13-02-2024,88,75.2,81.4,95.9,75.2,85.4,72.7,75.7,0,12.8,51.2,149.7
TamilNadu,14-02-2024,89.6,77,82.2,96.4,77,86.1,72.4,73.2,0,13.9,41.2,280.1
TamilNadu,15-02-2024,87.8,75.2,81.1,94.2,75.2,84,71.5,73.5,0,13.9,48.5,272.3
TamilNadu,16-02-2024,89.6,75.2,82.1,94.9,75.2,85.9,71.6,71.3,0,15,40.4,276.8
TamilNadu,17-02-2024,89.6,75.2,81.5,93.6,75.2,84.4,71.3,72.6,0,11.4,29.1,282.9
TamilNadu,18-02-2024,87.8,74.2,81.2,94.2,74.2,84.5,72.2,75.3,0,11.4,27.3,290.8
TamilNadu,19-02-2024,89.6,75.2,82.4,96.4,75.2,86.8,72.6,73.5,0,10.3,32,287.4
TamilNadu,20-02-2024,88.7,75.9,82.4,97.8,75.9,87.1,73.3,74.8,0,11.4,30.7,287.3
TamilNadu,21-02-2024,91.4,75.2,82.8,102.7,75.2,87.6,73.1,73.8,0,11.4,26.8,288.8
TamilNadu,22-02-2024,91.4,78.8,83.6,102.7,78.8,90.4,75.3,76.9,0,11.4,37.9,285.5
TamilNadu,23-02-2024,93.2,80.1,85.3,107.8,85.7,95.8,77.4,78.1,0,15,42.2,240.9
TamilNadu,24-02-2024,89.6,81.4,84.7,102.6,87.3,94,76.2,76,0,12.8,48,285.8
TamilNadu,25-02-2024,88,79.4,83.7,95.9,79.4,89.6,73.1,70.8,0,10.3,44,289.4
TamilNadu,26-02-2024,89.2,79.5,83.5,98.1,79.5,90,74.2,73.9,0,13.9,48.2,134.8
TamilNadu,27-02-2024,89.6,78.8,83.4,97.8,78.8,89.1,73.8,73.4,0,13.9,47.9,287.3
TamilNadu,28-02-2024,90,77,82.9,100.2,77,87.6,73.6,74.4,0,13.9,37.3,299.5
TamilNadu,29-02-2024,91.4,75.2,82.9,98.7,75.2,87.6,73,73.2,0,9.2,26,291.4
TamilNadu,03-01-2024,91.4,77,83.6,98.2,77,88.4,73.2,72.7,0,12.8,28.3,287.8
TamilNadu,03-02-2024,91.4,77,83.1,102.7,77,88.9,74.4,75.8,0,9.2,40.4,221.9
TamilNadu,03-03-2024,91.4,77,83.9,97,77,88.4,72.4,69.7,0,11.4,31.7,301.3
TamilNadu,03-04-2024,89.6,75,82.2,98.2,75,86.3,72.1,72.3,0,10.3,33.2,302.7
TamilNadu,03-05-2024,88.2,75.2,82.4,95.9,75.2,87,72.8,73.6,0,10.3,32.5,301.3
TamilNadu,03-06-2024,91.4,75.2,82.9,102.7,75.2,88.3,73.5,74.2,0,10.3,35.8,271.8
TamilNadu,03-07-2024,93.2,77,83.8,105,77,89.1,73.5,72.7,0,11.4,38.6,285.4
TamilNadu,03-08-2024,93.2,75.2,84.5,102.8,75.2,91.2,74.3,72.8,0,11.4,26.3,303.3
TamilNadu,03-09-2024,91.4,78.8,84.4,107.8,78.8,92.8,76,76.5,0,11.4,35.3,302.8
TamilNadu,03-10-2024,91.9,78.8,85.2,100.5,78.8,92.9,74.8,72.1,0,11,35.3,303.8
TamilNadu,03-11-2024,91.8,80.6,85.6,102.7,86.2,94,75,71.4,0,11.4,30.8,302.5
TamilNadu,03-12-2024,93.2,78.8,84.6,107.5,78.8,92,75.1,74,0,11.4,29.2,306
TamilNadu,13-03-2024,93.2,78.3,85.3,105,78.3,92.5,75.1,72.7,0,13.2,30.3,304.3
TamilNadu,14-03-2024,93.2,78.8,84.8,107.5,78.8,92.8,75.3,74.3,0,11.4,36,306.9
TamilNadu,15-03-2024,91.4,78.8,84.5,102.7,78.8,91,73.9,71.3,0,10.4,29.5,308.8
TamilNadu,16-03-2024,91.4,80.4,85.2,107.8,85.7,94.9,76.3,75.3,0,10.4,41.2,272.5
TamilNadu,17-03-2024,90.1,80.2,84.7,100.2,84.2,92.3,74.4,72,0,6.9,38.7,310.8
TamilNadu,18-03-2024,91.4,77,84.5,105.1,77,91.7,74.7,73.4,0,6.9,34,311.6
TamilNadu,19-03-2024,91.4,78.3,84.5,105.1,78.3,92,75.1,74.1,0,6.6,29,313.8
TamilNadu,20-03-2024,90.5,77,84.4,100.2,77,91.2,74.4,72.8,0,7,36.2,312.5
TamilNadu,21-03-2024,90.7,82.3,85.7,102.6,89,95,75.6,72.4,0,9,42.1,298.9
TamilNadu,22-03-2024,91.6,80.6,85.9,102.7,86.2,95.5,75.9,73,0,4.1,43.2,313.2
TamilNadu,23-03-2024,91.8,78.8,85.3,102.7,78.8,93.1,75,72.3,0,10.3,34.2,316.8
TamilNadu,24-03-2024,91.4,78.5,85,105.1,78.5,93.1,75,72.5,0,10.3,36.8,312
TamilNadu,25-03-2024,90.1,77,84.4,100.2,77,90.8,74.3,72.7,0,10.3,38.3,316.2
TamilNadu,26-03-2024,91.4,76.8,84.2,98.2,76.8,89.1,72.7,69.5,0,11.4,30.8,320.4
TamilNadu,27-03-2024,92,78.7,85.5,105.1,78.7,94.2,75.6,72.9,0,10.3,28.8,318.1
TamilNadu,28-03-2024,93.1,78.7,86.1,107.5,78.7,96.4,76.7,74.2,0.004,11.4,37.5,318.8
TamilNadu,29-03-2024,94.9,80.5,86.7,115.8,85.9,99.1,77.8,75.5,0,13.9,26,317.9
TamilNadu,30-03-2024,94.9,78.7,86.9,109.7,78.7,95.5,75.3,70.6,0,15,25,323.1
TamilNadu,31-03-2024,93.1,78.7,86.5,110.1,78.7,98,77.4,74.9,0,11.4,29.2,319.9
TamilNadu,04-01-2024,93.1,82.3,87.2,110.1,90.6,99.8,77.9,74.7,0,7.5,40.6,317.6
TamilNadu,04-02-2024,96.7,80.6,87.8,115,87.1,101,78.2,74.2,0,9.6,34.8,322
TamilNadu,04-03-2024,98.6,81.9,88.6,113.5,90.3,101.7,78,72.8,0,11.4,40.9,322.3
TamilNadu,04-04-2024,96.8,82.4,88.6,118.6,92.4,103.8,79.5,75.7,0,8.1,39,324.3
TamilNadu,04-05-2024,95,82.3,87.6,113.5,90.9,101.2,78.6,75.6,0,9.3,36.5,321.9
TamilNadu,04-06-2024,101.3,80.6,89.3,112.1,87.1,101.2,76.9,69.8,0,11.7,34.1,307.3
TamilNadu,04-07-2024,100.4,80.6,88.6,121.1,87.1,101.2,77.8,72.8,0,12.2,29.5,326
TamilNadu,04-08-2024,96.8,82,88.1,115.3,91.5,102.1,78.7,75,0,13.5,35,326
TamilNadu,04-09-2024,93.2,82.9,87.4,110.4,91.9,98.9,76.8,71.5,0,10.4,37,321.6
TamilNadu,04-10-2024,93.2,81.5,87.3,110.4,88.7,99.9,77.9,74.3,0,11.4,49.9,314
TamilNadu,04-11-2024,95,82.1,88.2,110,90.2,100.6,77.4,71.3,0,12.8,39,316.4
TamilNadu,04-12-2024,93.6,84.2,88.5,110.4,96.1,102.4,78.2,72.2,0,16.6,44.1,201.2
TamilNadu,13-04-2024,95.1,82.4,88.3,112.8,90.9,101.7,78,72.6,0,9.2,36.1,317.6
TamilNadu,14-04-2024,93.6,82.4,87.8,110.4,90.9,100.3,77.5,72.1,0,10.3,32.3,321.3
TamilNadu,15-04-2024,93.9,81.2,87.7,110.4,88.1,100.2,77.6,73,0,11.4,37.9,323.5
TamilNadu,16-04-2024,96.8,80.6,88.8,115.3,87.1,100.9,77.1,70.1,0,13.9,32.1,321.3
TamilNadu,17-04-2024,98.6,82.4,89.1,121.1,90.9,105,79.5,74.3,0,12.8,33.1,284.7
TamilNadu,18-04-2024,98.6,84.2,89.2,118.6,95.6,104.8,79.2,73.5,0,18.8,29.9,301.7
TamilNadu,19-04-2024,96.8,82.7,89.2,122.3,92.2,106.1,79.9,75,0,18,29.4,308
TamilNadu,20-04-2024,98.6,85.3,90.2,124.8,100.1,108.4,80.5,74,0,11.4,47.3,296.3
TamilNadu,21-04-2024,98.6,84.2,89.5,126.4,97.8,107.5,80.6,76.2,0,13.9,41.2,310.7
TamilNadu,22-04-2024,96.8,82.4,88.7,118.6,92.4,103.4,78.9,74.1,0,13.9,32.6,300.3
TamilNadu,23-04-2024,98.6,82.4,88.6,112.1,91.8,100.1,76.8,70.5,0,11.4,34.5,327
TamilNadu,24-04-2024,98.6,82.2,88.4,118.6,90.2,101.8,78,72.9,0,12.8,29,324.2
TamilNadu,25-04-2024,96.8,83.5,88.9,119.7,94.4,104.6,79.4,74.4,0,12.8,36.3,323.2
TamilNadu,26-04-2024,96.8,82.4,88.6,118.6,92.4,103,78.6,73.2,0,13.9,29.3,309.9
TamilNadu,27-04-2024,95,82.4,88.2,112.8,91.8,101.7,78.3,73.5,0,13.9,36.5,326.6
TamilNadu,28-04-2024,98.6,82.3,89.4,121.1,91,104.9,79.2,73.1,0,15,29.8,324.1
TamilNadu,29-04-2024,98.6,84.2,90,124.8,98.3,107.9,80.5,74.8,0,11.4,34.8,324.2
TamilNadu,30-04-2024,100.4,84.2,90.8,120.2,98.3,108.7,80.2,72.8,0,17.2,37.6,315.8
TamilNadu,05-01-2024,103.9,85.9,92.4,126.9,101.6,112,80.7,70.5,0,13.9,32.3,318
TamilNadu,05-02-2024,102.2,86.6,92.3,133.9,103.4,114.1,81.7,72.1,0,16.8,35.3,317
TamilNadu,05-03-2024,102.2,86,91.8,127.2,101.9,112,81.1,72.5,0,15,31.7,317.8
TamilNadu,05-04-2024,100.4,87.3,92,127.2,104.2,112.7,81.2,71.9,0,17.2,35.3,281.5
TamilNadu,05-05-2024,98.6,87.2,92,129,102.2,113,81.3,71.7,0,17.2,32.8,301.8
TamilNadu,05-06-2024,98.6,87.6,91.6,129,107.3,115.6,82.9,76.2,0,16.1,38,313.8
TamilNadu,05-07-2024,97.7,86.9,91.4,122.3,104.6,112.2,81.4,73.5,0,15,38.6,294.3
TamilNadu,05-08-2024,95,78.8,88.3,108.1,78.8,101.1,77.5,71.6,0.025,10.3,54.3,306.6
TamilNadu,05-09-2024,95,85.8,89.3,116.1,101.6,106.6,80.1,75,0,10.3,50.6,313.1
TamilNadu,05-10-2024,95.7,85.3,90.1,116.1,98.2,107.1,79.7,72.3,0,15,50.8,301.9
TamilNadu,05-11-2024,95.4,86,89.9,116.1,101,107.8,80.3,73.9,0,11.4,49.4,298.3
TamilNadu,05-12-2024,95.8,85.7,90.2,116.1,100.5,107.5,79.8,72.4,0,11.4,49.4,280
TamilNadu,13-05-2024,95,86,89.9,116.1,101.3,107.7,80.2,73.7,0,10.2,56.5,304.1
TamilNadu,14-05-2024,95,85.1,89.9,116.1,97.9,106.8,79.6,72.4,0,11.4,49.3,302.6
TamilNadu,15-05-2024,95.4,85.3,89.3,113.5,98.4,105.7,79.5,73.5,0.057,13.9,59.3,158.4
TamilNadu,16-05-2024,86,80.6,82.4,101.9,87.1,92.2,78.6,88.6,0.25,11.4,79.9,80.5
TamilNadu,17-05-2024,89.6,80.4,84.2,108.1,87.1,95.9,78.8,84.1,0.091,7.1,74.1,193.4
TamilNadu,18-05-2024,94.2,81.8,88.1,113.5,90.9,102.6,79,75.4,0,8.7,57.8,262
TamilNadu,19-05-2024,95,83,88.8,116.1,94.4,105.1,79.8,75.3,0.086,8.7,62.8,300.3
TamilNadu,20-05-2024,93.6,83.8,87.8,117.1,96.1,104.9,80.6,79.7,0.04,11.4,67.5,111.8
TamilNadu,21-05-2024,95,83.6,87.8,116.1,96.7,104.4,80.4,79.4,0.074,13.9,64.5,199
TamilNadu,22-05-2024,94.7,83.5,88,117.1,95.6,104.9,80.4,78.7,0.022,10.3,70.9,217.3
TamilNadu,23-05-2024,96.8,84.2,89.7,119.7,96.1,107.9,80.6,75.4,0,11.4,51.8,291.4
TamilNadu,24-05-2024,100.4,84.2,91,128,96.1,110.5,80.8,72.9,0,13.9,54.2,294.2
TamilNadu,25-05-2024,98.6,87.5,91.9,121.9,103.2,111.9,80.8,71.2,0.114,11.4,75,140.3
TamilNadu,26-05-2024,102.2,87.6,93.7,137.1,96.8,108.5,76.9,59.1,0,12.9,82.3,235
TamilNadu,27-05-2024,104,87.8,94.7,143,94.1,111.7,77.8,59.4,0,13.9,44.6,302.1
TamilNadu,28-05-2024,104.5,87.7,94,130,102.4,111.6,78.9,63.4,0,13.9,49.7,277.2
TamilNadu,29-05-2024,104.4,89.2,94.4,122,100.2,109.5,77.1,59.2,0,17.2,45.2,269
TamilNadu,30-05-2024,105.8,86,94.1,127.4,101.9,113.4,79.9,65.1,0,10.3,29.8,311
TamilNadu,31-05-2024,104,88.3,94.3,128.4,107.1,115.5,80.9,66.8,0,9.2,34.2,311.3
TamilNadu,06-01-2024,102.2,87.9,92.4,133.9,98.2,115.9,82.4,73.6,0,14.3,43.5,301.3
TamilNadu,06-02-2024,98.6,84.2,90,117.7,92.2,104.8,78.1,68.7,0,12.8,51,281.6
TamilNadu,06-03-2024,93.7,80.6,87,113.5,87.1,100.1,78.5,76.6,0.591,19.8,65.5,155.7
TamilNadu,06-04-2024,98.6,78.8,88.2,121.1,78.8,103.4,79.5,76.7,0.855,10.3,57,223.8
TamilNadu,06-05-2024,98.6,77,85.5,122.3,77,98.4,79.3,82.9,1.409,10.3,69.2,148.5
TamilNadu,06-06-2024,95,78.8,84.7,116.1,78.8,95.7,78.8,83.4,1.015,12.2,87.2,162.3
TamilNadu,06-07-2024,91.4,78.8,84.2,110.9,78.8,95.3,79.1,85.4,0.37,12.8,82.6,44
TamilNadu,06-08-2024,93.2,78.8,86.1,113.5,78.8,98.8,78.2,77.9,0,14.1,67.4,234
TamilNadu,06-09-2024,95,82.4,88.1,110.9,92.4,102.2,78.7,74.8,0.005,13.9,55.5,246.5
TamilNadu,06-10-2024,99.8,80.6,88.8,114.8,87.1,101,77.3,71,0.141,15,56.8,160.7
TamilNadu,06-11-2024,96.8,82,88.9,115.3,90.4,101.1,77.1,69.5,0.236,13.9,62.4,202.9
TamilNadu,06-12-2024,97.2,77,88.5,112.8,77,101.4,77.9,72.4,0.143,33.5,87.5,149
TamilNadu,13-06-2024,96.8,78.2,86.5,112.4,78.2,95.5,76.2,72.8,1.111,12.8,79.4,194.5
TamilNadu,14-06-2024,96.8,82.4,88.7,112.8,90.7,101.8,77.6,71,0,16.1,72.5,211.8
TamilNadu,15-06-2024,93.2,84.2,88.2,110.4,95.7,102,78.2,72.9,0,11.4,79.1,224.3
TamilNadu,16-06-2024,100.4,84.2,90,118.6,95.8,104.4,78.2,70.3,0.008,16.1,47.2,267.1
TamilNadu,17-06-2024,98.6,80.6,89,124.8,86.2,103.8,78.5,72.3,0,12.8,48.6,251.5
TamilNadu,18-06-2024,95,75.2,85,116.1,75.2,95.8,77.8,79.9,4.048,23,71.1,238.7
TamilNadu,19-06-2024,94.7,77,84.2,116,77,94,77.6,81.3,2.151,18,67.8,246
TamilNadu,20-06-2024,95,78.8,85.9,116.1,78.8,96.6,77.5,76.9,0.276,21.4,69.8,238.3
TamilNadu,21-06-2024,96.8,80.2,86.6,115.3,85.2,97.2,76.8,73.9,0.747,15,62,160
TamilNadu,22-06-2024,95.5,81.6,88.1,113.5,89.1,101.5,78.1,73,0,15,57.4,198.3
TamilNadu,23-06-2024,97.1,82.4,88.2,122.3,90.9,101.6,78.1,72.9,0,13.9,51.8,244.3
TamilNadu,24-06-2024,95,84.2,88.3,110.9,92.5,101.5,77.7,71.4,0.026,15,63.3,203.8
TamilNadu,25-06-2024,96.6,84.2,89.4,116.4,93.4,102.9,77.5,68.9,0.039,17.2,65.5,185.4
TamilNadu,26-06-2024,93.2,83.7,88,113.5,92.3,100.3,77.2,70.8,0.143,17.2,86.7,52.7
TamilNadu,27-06-2024,92.1,85.7,88.4,105.1,94.3,99.5,75.8,66.8,0,16.1,84.8,36
TamilNadu,28-06-2024,96.8,85.4,89.6,115.3,93,102.4,76.6,66.3,0,16.1,63,238.5
TamilNadu,29-06-2024,97,84.2,88.9,115.3,94.2,103.9,78.9,73.1,0,13.9,57.5,220.5
TamilNadu,30-06-2024,93.2,83.3,87.5,110.9,93,102.4,79.3,77.1,0,14.2,77.9,135.8
